,Sub name,Model Score,Model Alpha,Model Beta
0,1128_1,12.812387815490105,0.8500000000000001,0.30000000000000004
1,1206_2,4.758664512166792,0.9500000000000001,0.5
2,1120_4,6.955490108782723,0.9500000000000001,0.05
3,1115_5,1.027660571416623,1.0,0.0
4,1121_5,1.2118102977287752,1.0,0.0
5,1117_10,7.359738873628238,0.9500000000000001,0.75
6,1116_8,46.760000000000005,0.0,0.4
7,1117_15,3.871873712812785,0.9500000000000001,0.15000000000000002
8,1206_5,14.914872057717776,0.8500000000000001,0.45
9,1116_2,8.950517999640963,0.9,0.2
10,1121_11,1.3637849158252404,1.0,0.0
11,1120_10,4.852461384667229,0.9500000000000001,0.45
12,1129_1,5.410187949247935,0.9500000000000001,0.0
13,1117_4,14.322078459566871,0.8500000000000001,0.5
